ELM,GOTerm ID,GOTerm Title
LIG_IBAR_NPY_1,GO:0098562,cytoplasmic side of membrane
LIG_IBAR_NPY_1,GO:0005829,cytosol
LIG_IBAR_NPY_1,GO:0009405,pathogenesis
LIG_IBAR_NPY_1,GO:0005515,protein binding
LIG_IRF7_LxLS_2,GO:0002218,activation of innate immune response
LIG_IRF7_LxLS_2,GO:0032473,cytoplasmic side of mitochondrial outer membrane
LIG_IRF7_LxLS_2,GO:0005829,cytosol
LIG_IRF7_LxLS_2,GO:0051607,defense response to virus
LIG_IRF7_LxLS_2,GO:0010009,external side of endosome  membrane
LIG_IRF7_LxLS_2,GO:0005634,nucleus
LIG_IRF7_LxLS_2,GO:0032728,positive regulation of interferon-beta production
LIG_IRF7_LxLS_2,GO:0033160,"positive regulation of protein import into nucleus, translocation"
LIG_IRF7_LxLS_2,GO:0001934,positive regulation of protein phosphorylation
LIG_IRF7_LxLS_2,GO:0032481,positive regulation of type I interferon production
LIG_IRF7_LxLS_2,GO:0005515,protein binding
LIG_IRF7_LxLS_2,GO:0042803,protein homodimerization activity
LIG_IRF7_LxLS_2,GO:0019901,protein kinase binding
LIG_IRF7_LxLS_2,GO:0032479,regulation of type I interferon production
LIG_IRF7_LxLS_2,GO:0039529,RIG-I signaling pathway
LIG_IRF7_LxLS_2,GO:0004871,signal transducer
LIG_IRF7_LxLS_2,GO:0007165,signal transduction
LIG_IRF7_LxLS_2,GO:0008134,transcription factor binding
LIG_IRF7_LxLS_2,GO:0035666,TRIF-dependent toll-like receptor signaling pathway
LIG_IRF7_LxLS_2,GO:0060337,type I interferon signaling pathway
LIG_IRFs_LxIS_1,GO:0002218,activation of innate immune response
LIG_IRFs_LxIS_1,GO:0071360,cellular response to exogenous dsRNA
LIG_IRFs_LxIS_1,GO:0061507,cyclic-GMP-AMP binding
LIG_IRFs_LxIS_1,GO:0098554,cytoplasmic side of endoplasmic reticulum membrane
LIG_IRFs_LxIS_1,GO:0032473,cytoplasmic side of mitochondrial outer membrane
LIG_IRFs_LxIS_1,GO:0005829,cytosol
LIG_IRFs_LxIS_1,GO:0042742,defense response to bacterium
LIG_IRFs_LxIS_1,GO:0051607,defense response to virus
LIG_IRFs_LxIS_1,GO:0010009,external side of endosome  membrane
LIG_IRFs_LxIS_1,GO:0005634,nucleus
LIG_IRFs_LxIS_1,GO:0032728,positive regulation of interferon-beta production
LIG_IRFs_LxIS_1,GO:0033160,"positive regulation of protein import into nucleus, translocation"
LIG_IRFs_LxIS_1,GO:0001934,positive regulation of protein phosphorylation
LIG_IRFs_LxIS_1,GO:0032481,positive regulation of type I interferon production
LIG_IRFs_LxIS_1,GO:0005515,protein binding
LIG_IRFs_LxIS_1,GO:0042803,protein homodimerization activity
LIG_IRFs_LxIS_1,GO:0019901,protein kinase binding
LIG_IRFs_LxIS_1,GO:0032479,regulation of type I interferon production
LIG_IRFs_LxIS_1,GO:0032496,response to lipopolysaccharide
LIG_IRFs_LxIS_1,GO:0039529,RIG-I signaling pathway
LIG_IRFs_LxIS_1,GO:0004871,signal transducer
LIG_IRFs_LxIS_1,GO:0007165,signal transduction
LIG_IRFs_LxIS_1,GO:0008134,transcription factor binding
LIG_IRFs_LxIS_1,GO:0035666,TRIF-dependent toll-like receptor signaling pathway
LIG_IRFs_LxIS_1,GO:0060337,type I interferon signaling pathway
LIG_Integrin_KxxGD_FGGC_5,GO:0007596,blood coagulation
LIG_Integrin_KxxGD_FGGC_5,GO:0033627,cell adhesion mediated by integrin
LIG_Integrin_KxxGD_FGGC_5,GO:0030054,cell junction
LIG_Integrin_KxxGD_FGGC_5,GO:0009986,cell surface
LIG_Integrin_KxxGD_FGGC_5,GO:0005125,cytokine activity
LIG_Integrin_KxxGD_FGGC_5,GO:0009897,external side of plasma membrane
LIG_Integrin_KxxGD_FGGC_5,GO:0005576,extracellular
LIG_Integrin_KxxGD_FGGC_5,GO:0031012,extracellular matrix
LIG_Integrin_KxxGD_FGGC_5,GO:0050840,extracellular matrix binding
LIG_Integrin_KxxGD_FGGC_5,GO:0005615,extracellular space
LIG_Integrin_KxxGD_FGGC_5,GO:0005925,focal adhesion
LIG_Integrin_KxxGD_FGGC_5,GO:0033622,integrin activation
LIG_Integrin_KxxGD_FGGC_5,GO:0070442,integrin alphaIIb-beta3 complex
LIG_Integrin_KxxGD_FGGC_5,GO:0005178,integrin binding
LIG_Integrin_KxxGD_FGGC_5,GO:0007229,integrin-mediated signaling pathway
LIG_Integrin_KxxGD_FGGC_5,GO:0046872,metal ion binding
LIG_Integrin_KxxGD_FGGC_5,GO:0033628,regulation of cell adhesion mediated by integrin
LIG_Integrin_KxxGD_FGGC_5,GO:0033623,regulation of integrin activation
LIG_Integrin_KxxGD_FGGC_5,GO:0044423,virion component
LIG_Integrin_RGDSP_6,GO:0033627,cell adhesion mediated by integrin
LIG_Integrin_RGDSP_6,GO:0009986,cell surface
LIG_Integrin_RGDSP_6,GO:0009897,external side of plasma membrane
LIG_Integrin_RGDSP_6,GO:0005576,extracellular
LIG_Integrin_RGDSP_6,GO:0031012,extracellular matrix
LIG_Integrin_RGDSP_6,GO:0050840,extracellular matrix binding
LIG_Integrin_RGDSP_6,GO:0005615,extracellular space
LIG_Integrin_RGDSP_6,GO:0001968,fibronectin binding
LIG_Integrin_RGDSP_6,GO:0033622,integrin activation
LIG_Integrin_RGDSP_6,GO:0034674,integrin alpha5-beta1 complex
LIG_Integrin_RGDSP_6,GO:0034678,integrin alpha8-beta1 complex
LIG_Integrin_RGDSP_6,GO:0070442,integrin alphaIIb-beta3 complex
LIG_Integrin_RGDSP_6,GO:0034683,integrin alphav-beta3 complex
LIG_Integrin_RGDSP_6,GO:0034684,integrin alphav-beta5 complex
LIG_Integrin_RGDSP_6,GO:0034685,integrin alphav-beta6 complex
LIG_Integrin_RGDSP_6,GO:0034686,integrin alphav-beta8 complex
LIG_Integrin_RGDSP_6,GO:0005178,integrin binding
LIG_Integrin_RGDSP_6,GO:0007229,integrin-mediated signaling pathway
LIG_Integrin_RGDSP_6,GO:0046872,metal ion binding
LIG_Integrin_RGDSP_6,GO:0033628,regulation of cell adhesion mediated by integrin
LIG_Integrin_RGDSP_6,GO:0008360,regulation of cell shape
LIG_Integrin_RGDSP_6,GO:0033623,regulation of integrin activation
LIG_Integrin_RGDSP_6,GO:0046718,viral entry into host cell
LIG_Integrin_RGDSP_6,GO:0044423,virion component
LIG_Integrin_RGDSP_6,GO:0001618,virus receptor activity
LIG_Integrin_RGDW_4,GO:0033627,cell adhesion mediated by integrin
LIG_Integrin_RGDW_4,GO:0030054,cell junction
LIG_Integrin_RGDW_4,GO:0009986,cell surface
LIG_Integrin_RGDW_4,GO:0005125,cytokine activity
LIG_Integrin_RGDW_4,GO:0035635,entry of bacterium into host cell
LIG_Integrin_RGDW_4,GO:0009897,external side of plasma membrane
LIG_Integrin_RGDW_4,GO:0005576,extracellular
LIG_Integrin_RGDW_4,GO:0031012,extracellular matrix
LIG_Integrin_RGDW_4,GO:0050840,extracellular matrix binding
LIG_Integrin_RGDW_4,GO:0005615,extracellular space
LIG_Integrin_RGDW_4,GO:0005925,focal adhesion
LIG_Integrin_RGDW_4,GO:0033622,integrin activation
LIG_Integrin_RGDW_4,GO:0070442,integrin alphaIIb-beta3 complex
LIG_Integrin_RGDW_4,GO:0034683,integrin alphav-beta3 complex
LIG_Integrin_RGDW_4,GO:0005178,integrin binding
LIG_Integrin_RGDW_4,GO:0007229,integrin-mediated signaling pathway
LIG_Integrin_RGDW_4,GO:0046872,metal ion binding
LIG_Integrin_RGDW_4,GO:0033628,regulation of cell adhesion mediated by integrin
LIG_Integrin_RGDW_4,GO:0033623,regulation of integrin activation
LIG_Integrin_RGDW_4,GO:0046718,viral entry into host cell
LIG_Integrin_RGDW_4,GO:0044423,virion component
LIG_Integrin_RGD_1,GO:0007155,cell-adhesion
LIG_Integrin_RGD_1,GO:0005194,cell adhesion molecule
LIG_Integrin_RGD_1,GO:0005576,extracellular
LIG_Integrin_RGD_1,GO:0008305,integrin
LIG_Integrin_RGD_1,GO:0005178,integrin binding
LIG_Integrin_RGD_TGFB_3,GO:0071099,alphaV-beta6 integrin-TGFbeta-3 complex
LIG_Integrin_RGD_TGFB_3,GO:0071100,alphaV-beta8 integrin-MMP14-TGFbeta-1 complex
LIG_Integrin_RGD_TGFB_3,GO:0033627,cell adhesion mediated by integrin
LIG_Integrin_RGD_TGFB_3,GO:0030054,cell junction
LIG_Integrin_RGD_TGFB_3,GO:0009986,cell surface
LIG_Integrin_RGD_TGFB_3,GO:0005125,cytokine activity
LIG_Integrin_RGD_TGFB_3,GO:0035635,entry of bacterium into host cell
LIG_Integrin_RGD_TGFB_3,GO:0009897,external side of plasma membrane
LIG_Integrin_RGD_TGFB_3,GO:0005576,extracellular
LIG_Integrin_RGD_TGFB_3,GO:0031012,extracellular matrix
LIG_Integrin_RGD_TGFB_3,GO:0050840,extracellular matrix binding
LIG_Integrin_RGD_TGFB_3,GO:0005615,extracellular space
LIG_Integrin_RGD_TGFB_3,GO:0005925,focal adhesion
LIG_Integrin_RGD_TGFB_3,GO:0033622,integrin activation
LIG_Integrin_RGD_TGFB_3,GO:0005178,integrin binding
LIG_Integrin_RGD_TGFB_3,GO:0007229,integrin-mediated signaling pathway
LIG_Integrin_RGD_TGFB_3,GO:0046872,metal ion binding
LIG_Integrin_RGD_TGFB_3,GO:0033628,regulation of cell adhesion mediated by integrin
LIG_Integrin_RGD_TGFB_3,GO:0033623,regulation of integrin activation
LIG_Integrin_RGD_TGFB_3,GO:0046718,viral entry into host cell
LIG_Integrin_RGD_TGFB_3,GO:0044423,virion component
LIG_Integrin_RGD_TGFB_3,GO:0001618,virus receptor activity
LIG_Integrin_collagen_1,GO:0007155,cell-adhesion
LIG_Integrin_collagen_1,GO:0033627,cell adhesion mediated by integrin
LIG_Integrin_collagen_1,GO:0005194,cell adhesion molecule
LIG_Integrin_collagen_1,GO:0009986,cell surface
LIG_Integrin_collagen_1,GO:0038065,collagen-activated signaling pathway
LIG_Integrin_collagen_1,GO:0009897,external side of plasma membrane
LIG_Integrin_collagen_1,GO:0005576,extracellular
LIG_Integrin_collagen_1,GO:0031012,extracellular matrix
LIG_Integrin_collagen_1,GO:0030198,extracellular matrix organization
LIG_Integrin_collagen_1,GO:0005615,extracellular space
LIG_Integrin_collagen_1,GO:0008305,integrin
LIG_Integrin_collagen_1,GO:0033622,integrin activation
LIG_Integrin_collagen_1,GO:0034680,integrin alpha10-beta1 complex
LIG_Integrin_collagen_1,GO:0034681,integrin alpha11-beta1 complex
LIG_Integrin_collagen_1,GO:0034665,integrin alpha1-beta1 complex
LIG_Integrin_collagen_1,GO:0034666,integrin alpha2-beta1 complex
LIG_Integrin_collagen_1,GO:0005178,integrin binding
LIG_Integrin_collagen_1,GO:0007229,integrin-mediated signaling pathway
LIG_Integrin_collagen_1,GO:0033628,regulation of cell adhesion mediated by integrin
LIG_Integrin_collagen_1,GO:0033623,regulation of integrin activation
LIG_Integrin_isoDGR_2,GO:0007155,cell-adhesion
LIG_Integrin_isoDGR_2,GO:0005576,extracellular
LIG_Integrin_isoDGR_2,GO:0050840,extracellular matrix binding
LIG_Integrin_isoDGR_2,GO:0005178,integrin binding
LIG_Integrin_isoDGR_2,GO:0005515,protein binding
LIG_Integrin_isoDGR_2,GO:0048019,receptor antagonist activity
LIG_Integrin_isoDGR_2,GO:0005102,receptor binding
LIG_KEPE_1,GO:0005634,nucleus
LIG_KEPE_1,GO:0033233,regulation of protein sumoylation
LIG_KEPE_2,GO:0005634,nucleus
LIG_KEPE_2,GO:0033233,regulation of protein sumoylation
LIG_KEPE_3,GO:0005634,nucleus
LIG_KEPE_3,GO:0033233,regulation of protein sumoylation
LIG_KLC1_WD_1,GO:0005856,cytoskeleton
LIG_KLC1_WD_1,GO:0005829,cytosol
LIG_KLC1_WD_1,GO:0075519,microtubule-dependent intracellular transport of viral material
LIG_KLC1_WD_1,GO:0072383,plus-end-directed vesicle transport along microtubule
LIG_KLC1_WD_1,GO:0098840,protein transport along microtubule
LIG_KLC1_WD_1,GO:0099517,synaptic vesicle transport along microtubule
LIG_KLC1_WD_1,GO:0030911,TPR domain binding
LIG_KLC1_Yacidic_2,GO:0072321,chaperone-mediated protein transport
LIG_KLC1_Yacidic_2,GO:0005829,cytosol
LIG_KLC1_Yacidic_2,GO:0019894,kinesin binding
LIG_KLC1_Yacidic_2,GO:0005515,protein binding
LIG_KLC1_Yacidic_2,GO:0016192,vesicle-mediated transport
LIG_LEDGF_IBM_1,GO:0006915,apoptosis
LIG_LEDGF_IBM_1,GO:0000785,chromatin
LIG_LEDGF_IBM_1,GO:0003682,chromatin binding
LIG_LEDGF_IBM_1,GO:0006325,chromatin organization
LIG_LEDGF_IBM_1,GO:0071339,MLL1 complex
LIG_LEDGF_IBM_1,GO:0005634,nucleus
LIG_LEDGF_IBM_1,GO:0045893,"positive regulation of transcription, DNA-templated"
LIG_LEDGF_IBM_1,GO:0005515,protein binding
LIG_LEDGF_IBM_1,GO:0003713,transcription co-activator
LIG_LEDGF_IBM_1,GO:0044826,viral genome integration into host DNA
LIG_LIR_Apic_2,GO:0000045,autophagic vacuole assembly
LIG_LIR_Apic_2,GO:0006914,autophagy
LIG_LIR_Apic_2,GO:0098560,cytoplasmic side of late endosome membrane
LIG_LIR_Apic_2,GO:0005829,cytosol
LIG_LIR_Apic_2,GO:0005515,protein binding
LIG_LIR_Gen_1,GO:0000045,autophagic vacuole assembly
LIG_LIR_Gen_1,GO:0006914,autophagy
LIG_LIR_Gen_1,GO:0098560,cytoplasmic side of late endosome membrane
LIG_LIR_Gen_1,GO:0005829,cytosol
LIG_LIR_Gen_1,GO:0005515,protein binding
LIG_LIR_LC3C_4,GO:0000045,autophagic vacuole assembly
LIG_LIR_LC3C_4,GO:0006914,autophagy
LIG_LIR_LC3C_4,GO:0098560,cytoplasmic side of late endosome membrane
LIG_LIR_LC3C_4,GO:0005829,cytosol
LIG_LIR_LC3C_4,GO:0005515,protein binding
LIG_LIR_Nem_3,GO:0000045,autophagic vacuole assembly
LIG_LIR_Nem_3,GO:0006914,autophagy
LIG_LIR_Nem_3,GO:0098560,cytoplasmic side of late endosome membrane
LIG_LIR_Nem_3,GO:0005829,cytosol
LIG_LIR_Nem_3,GO:0005515,protein binding
LIG_LRP6_Inhibitor_1,GO:0005576,extracellular
LIG_LRP6_Inhibitor_1,GO:1900116,extracellular negative regulation of signal transduction
LIG_LRP6_Inhibitor_1,GO:0060323,head morphogenesis
LIG_LRP6_Inhibitor_1,GO:0050750,low-density lipoprotein particle receptor binding
LIG_LRP6_Inhibitor_1,GO:0030514,negative regulation of BMP signaling pathway
LIG_LRP6_Inhibitor_1,GO:0090090,negative regulation of canonical Wnt signaling pathway
LIG_LRP6_Inhibitor_1,GO:0030279,negative regulation of ossification
LIG_LRP6_Inhibitor_1,GO:0048642,negative regulation of skeletal muscle tissue development
LIG_LRP6_Inhibitor_1,GO:0005515,protein binding
LIG_LRP6_Inhibitor_1,GO:0048019,receptor antagonist activity
LIG_LRP6_Inhibitor_1,GO:0004871,signal transducer
LIG_LSD1_SNAG_1,GO:0031018,endocrine pancreas development
LIG_LSD1_SNAG_1,GO:0001837,epithelial to mesenchymal transition
LIG_LSD1_SNAG_1,GO:0042472,inner ear morphogenesis
LIG_LSD1_SNAG_1,GO:0045814,"negative regulation of gene expression, epigenetic"
LIG_LSD1_SNAG_1,GO:0051572,negative regulation of histone H3-K4 methylation
LIG_LSD1_SNAG_1,GO:0051573,negative regulation of histone H3-K9 methylation
LIG_LSD1_SNAG_1,GO:0005634,nucleus
LIG_LSD1_SNAG_1,GO:0005515,protein binding
LIG_LSD1_SNAG_1,GO:0045646,regulation of erythrocyte differentiation
LIG_LSD1_SNAG_1,GO:0006357,regulation of transcription from Pol II promote
LIG_LSD1_SNAG_1,GO:0017053,transcriptional repressor complex
LIG_LSD1_SNAG_1,GO:0060290,transdifferentiation
LIG_LYPXL_L_2,GO:0005829,cytosol
LIG_LYPXL_L_2,GO:0000813,ESCRT I complex
LIG_LYPXL_L_2,GO:0000815,ESCRT III complex
LIG_LYPXL_L_2,GO:0030430,host cell cytoplasm
LIG_LYPXL_L_2,GO:0042025,host cell nucleus
LIG_LYPXL_L_2,GO:0020002,host cell plasma membrane
LIG_LYPXL_L_2,GO:0044419,interspecies interaction between organisms
LIG_LYPXL_L_2,GO:0019054,Modulation by virus of host cellular process
LIG_LYPXL_L_2,GO:0046755,non-lytic viral budding
LIG_LYPXL_L_2,GO:0005515,protein binding
LIG_LYPXL_L_2,GO:0019037,"Viral assembly, maturation, egress, and release"
LIG_LYPXL_L_2,GO:0039702,viral budding via host ESCRT complex
LIG_LYPXL_L_2,GO:0019058,viral life cycle
LIG_LYPXL_L_2,GO:0016032,viral life cycle
LIG_LYPXL_L_2,GO:0044423,virion component
LIG_LYPXL_SIV_4,GO:0030430,host cell cytoplasm
LIG_LYPXL_SIV_4,GO:0042025,host cell nucleus
LIG_LYPXL_SIV_4,GO:0020002,host cell plasma membrane
LIG_LYPXL_SIV_4,GO:0046755,non-lytic viral budding
LIG_LYPXL_SIV_4,GO:0005515,protein binding
LIG_LYPXL_SIV_4,GO:0039702,viral budding via host ESCRT complex
LIG_LYPXL_SIV_4,GO:0019058,viral life cycle
LIG_LYPXL_SIV_4,GO:0044423,virion component
LIG_LYPXL_S_1,GO:0005829,cytosol
LIG_LYPXL_S_1,GO:0000813,ESCRT I complex
LIG_LYPXL_S_1,GO:0000815,ESCRT III complex
LIG_LYPXL_S_1,GO:0097734,extracellular exosome biogenesis
LIG_LYPXL_S_1,GO:0044419,interspecies interaction between organisms
LIG_LYPXL_S_1,GO:0019054,Modulation by virus of host cellular process
LIG_LYPXL_S_1,GO:0046755,non-lytic viral budding
LIG_LYPXL_S_1,GO:0005515,protein binding
LIG_LYPXL_S_1,GO:1990562,syndecan-syntenin-ALIX complex
LIG_LYPXL_S_1,GO:0019037,"Viral assembly, maturation, egress, and release"
LIG_LYPXL_S_1,GO:0039702,viral budding via host ESCRT complex
LIG_LYPXL_S_1,GO:0016032,viral life cycle
LIG_LYPXL_yS_3,GO:0005829,cytosol
LIG_LYPXL_yS_3,GO:0005768,Endosome
LIG_LYPXL_yS_3,GO:0005515,protein binding
LIG_LYPXL_yS_3,GO:0036010,protein localization to endosome
LIG_LYPXL_yS_3,GO:0016485,protein processing
LIG_LYPXL_yS_3,GO:0009268,response to pH
LIG_LYPXL_yS_3,GO:0010992,ubiquitin recycling
LIG_LYPXL_yS_3,GO:0007034,vacuolar transport
LIG_MAD2,GO:0005680,anaphase-promoting complex
LIG_MAD2,GO:0007094,mitotic spindle checkpoint
LIG_MAD2,GO:0005634,nucleus
LIG_MAD2,GO:0005515,protein binding
LIG_MLH1_MIPbox_1,GO:0006281,DNA repair
LIG_MLH1_MIPbox_1,GO:0006298,mismatch repair
LIG_MLH1_MIPbox_1,GO:0032389,MutLalpha complex
LIG_MLH1_MIPbox_1,GO:0005634,nucleus
LIG_MLH1_MIPbox_1,GO:0005515,protein binding
LIG_MSH2_SHIPbox_1,GO:0006281,DNA repair
LIG_MSH2_SHIPbox_1,GO:0006298,mismatch repair
LIG_MSH2_SHIPbox_1,GO:0032301,MutSalpha complex
LIG_MSH2_SHIPbox_1,GO:0005634,nucleus
LIG_MSH2_SHIPbox_1,GO:0005515,protein binding
LIG_MSH2_SHIPbox_1,GO:0032991,protein-containing complex
LIG_MSH2_SHIPbox_1,GO:0019904,protein domain specific binding
LIG_MTR4_AIM_1,GO:0006397,mRNA processing
LIG_MTR4_AIM_1,GO:0071027,nuclear RNA surveillance
LIG_MTR4_AIM_1,GO:0005634,nucleus
LIG_MTR4_AIM_1,GO:0005515,protein binding
LIG_MTR4_AIM_1,GO:0032991,protein-containing complex
LIG_MTR4_AIM_1,GO:0019904,protein domain specific binding
LIG_MTR4_AIM_1,GO:0061013,regulation of mRNA catabolic process
LIG_MTR4_AIM_1,GO:0006401,RNA catabolic process
LIG_MTR4_AIM_1,GO:0006364,rRNA processing
LIG_MTR4_AIM_1,GO:0016076,snRNA catabolic process
LIG_MTR4_AIM_1,GO:0031499,TRAMP complex
LIG_MYND_1,GO:0005634,nucleus
LIG_MYND_1,GO:0006350,transcription
LIG_MYND_1,GO:0003713,transcription co-activator
LIG_MYND_1,GO:0008134,transcription factor binding
LIG_MYND_1,GO:0008270,zinc ion binding
LIG_MYND_2,GO:0042826,histone deacetylase binding
LIG_MYND_2,GO:0000122,negative regulation of transcription from RNA polymerase II promoter
LIG_MYND_2,GO:0005634,nucleus
LIG_MYND_2,GO:0017053,transcriptional repressor complex
LIG_MYND_2,GO:0003714,transcription co-repressor
LIG_MYND_2,GO:0008270,zinc ion binding
LIG_MYND_3,GO:0070389,chaperone cofactor-dependent protein refolding
LIG_MYND_3,GO:0005829,cytosol
LIG_MYND_3,GO:0005634,nucleus
LIG_MYND_3,GO:0019511,peptidyl-proline hydroxylation
LIG_MYND_3,GO:0005515,protein binding
LIG_MYND_3,GO:0006457,protein folding
LIG_Menin_MBM1_1,GO:0006325,chromatin organization
LIG_Menin_MBM1_1,GO:0051568,histone H3-K4 methylation
LIG_Menin_MBM1_1,GO:0044665,MLL1/2 complex
LIG_Menin_MBM1_1,GO:0000122,negative regulation of transcription from RNA polymerase II promoter
LIG_Menin_MBM1_1,GO:0005634,nucleus
LIG_Menin_MBM1_1,GO:0045893,"positive regulation of transcription, DNA-templated"
LIG_Menin_MBM1_1,GO:0005515,protein binding
LIG_Menin_MBM1_1,GO:0065003,protein-containing complex assembly
LIG_Menin_MBM1_1,GO:0032993,protein-DNA complex
LIG_Menin_MBM1_1,GO:0042127,regulation of cell population proliferation
LIG_Menin_MBM1_1,GO:0071863,regulation of cell proliferation in bone marrow
LIG_Menin_MBM1_1,GO:0017053,transcriptional repressor complex
LIG_Menin_MBM1_1,GO:0035976,transcription factor AP-1 complex
LIG_Menin_MBM1_1,GO:0005667,Transcription factor complex
LIG_Menin_MBM1_1,GO:0045815,transcription initiation-coupled chromatin remodeling
LIG_Mtr4_Air2_1,GO:0043629,ncRNA polyadenylation
LIG_Mtr4_Air2_1,GO:0071027,nuclear RNA surveillance
LIG_Mtr4_Air2_1,GO:0005730,nucleolus
LIG_Mtr4_Air2_1,GO:0005634,nucleus
LIG_Mtr4_Air2_1,GO:0005515,protein binding
LIG_Mtr4_Air2_1,GO:0030674,"protein binding, bridging"
LIG_Mtr4_Air2_1,GO:0043631,RNA polyadenylation
LIG_Mtr4_Air2_1,GO:0006396,RNA processing
LIG_Mtr4_Air2_1,GO:0071025,RNA surveillance
LIG_Mtr4_Air2_1,GO:0031499,TRAMP complex
LIG_Mtr4_Trf4_1,GO:0071027,nuclear RNA surveillance
LIG_Mtr4_Trf4_1,GO:0005730,nucleolus
LIG_Mtr4_Trf4_1,GO:0005634,nucleus
LIG_Mtr4_Trf4_1,GO:0005515,protein binding
LIG_Mtr4_Trf4_1,GO:0030674,"protein binding, bridging"
LIG_Mtr4_Trf4_1,GO:0043631,RNA polyadenylation
LIG_Mtr4_Trf4_1,GO:0071025,RNA surveillance
LIG_Mtr4_Trf4_1,GO:0031499,TRAMP complex
LIG_Mtr4_Trf4_2,GO:0071027,nuclear RNA surveillance
LIG_Mtr4_Trf4_2,GO:0005730,nucleolus
LIG_Mtr4_Trf4_2,GO:0005634,nucleus
LIG_Mtr4_Trf4_2,GO:0005515,protein binding
LIG_Mtr4_Trf4_2,GO:0030674,"protein binding, bridging"
LIG_Mtr4_Trf4_2,GO:0043631,RNA polyadenylation
LIG_Mtr4_Trf4_2,GO:0006396,RNA processing
LIG_Mtr4_Trf4_2,GO:0071025,RNA surveillance
LIG_Mtr4_Trf4_2,GO:0031499,TRAMP complex
LIG_NBox_RRM_1,GO:0005634,nucleus
LIG_NBox_RRM_1,GO:0006355,"Regulation of transcription, DNA-dependent"
LIG_NBox_RRM_1,GO:0003723,RNA binding
LIG_NBox_RRM_1,GO:0003700,transcription factor
LIG_NRBOX,GO:0005634,nucleus
LIG_NRBOX,GO:0045941,positive regulation of transcription
LIG_NRBOX,GO:0045449,regulation of transcription
LIG_NRBOX,GO:0003713,transcription co-activator
LIG_NRBOX,GO:0003712,transcription cofactor
LIG_NRBOX,GO:0008134,transcription factor binding
LIG_NRP_CendR_1,GO:0007411,axon guidance
LIG_NRP_CendR_1,GO:0016477,cell migration
LIG_NRP_CendR_1,GO:0045499,chemorepellent activity
LIG_NRP_CendR_1,GO:0009897,external side of plasma membrane
LIG_NRP_CendR_1,GO:0005576,extracellular
LIG_NRP_CendR_1,GO:0005615,extracellular space
LIG_NRP_CendR_1,GO:0008083,growth factor activity
LIG_NRP_CendR_1,GO:0008201,heparin binding
LIG_NRP_CendR_1,GO:0038191,neuropilin binding
LIG_NRP_CendR_1,GO:0045766,positive regulation of angiogenesis
LIG_NRP_CendR_1,GO:0001938,positive regulation of endothelial cell proliferation
LIG_NRP_CendR_1,GO:1901492,positive regulation of lymphangiogenesis
LIG_NRP_CendR_1,GO:0002092,positive regulation of receptor internalization
LIG_NRP_CendR_1,GO:0043117,positive regulation of vascular permeability
LIG_NRP_CendR_1,GO:0005515,protein binding
LIG_NRP_CendR_1,GO:0006898,receptor mediated endocytosis
LIG_NRP_CendR_1,GO:0033623,regulation of integrin activation
LIG_NRP_CendR_1,GO:0005172,vascular endothelial growth factor receptor binding
LIG_NRP_CendR_1,GO:0038084,vascular endothelial growth factor signaling pathway
LIG_NRP_CendR_1,GO:0038190,VEGF-activated neuropilin signaling pathway
LIG_NRP_CendR_1,GO:0019062,virion attachment to host cell
LIG_Nrd1CID_NIM_1,GO:0071027,nuclear RNA surveillance
LIG_Nrd1CID_NIM_1,GO:0005730,nucleolus
LIG_Nrd1CID_NIM_1,GO:0005654,nucleoplasm
LIG_Nrd1CID_NIM_1,GO:0005634,nucleus
LIG_Nrd1CID_NIM_1,GO:0004652,polynucleotide adenylyltransferase activity
LIG_Nrd1CID_NIM_1,GO:0005515,protein binding
LIG_Nrd1CID_NIM_1,GO:0043631,RNA polyadenylation
LIG_Nrd1CID_NIM_1,GO:0006396,RNA processing
LIG_Nrd1CID_NIM_1,GO:0031499,TRAMP complex
LIG_OCRL_FandH_1,GO:0005829,cytosol
LIG_OCRL_FandH_1,GO:0005769,Early endosome
LIG_OCRL_FandH_1,GO:0007032,endosome organization
LIG_OCRL_FandH_1,GO:0010009,external side of endosome  membrane
LIG_OCRL_FandH_1,GO:0005794,Golgi apparatus
LIG_OCRL_FandH_1,GO:0005802,Golgi trans-face
LIG_OCRL_FandH_1,GO:0035058,nonmotile primary cilium assembly
LIG_OCRL_FandH_1,GO:0006909,phagocytosis
LIG_OCRL_FandH_1,GO:0005515,protein binding
LIG_OCRL_FandH_1,GO:0001881,receptor recycling
LIG_OCRL_FandH_1,GO:0055037,recycling endosome
LIG_OCRL_FandH_1,GO:0090003,regulation of establishment of protein localization in plasma membrane
LIG_OCRL_FandH_1,GO:0042147,"retrograde transport, endosome to Golgi"
LIG_PALB2_WD40_1,GO:0033593,BRCA2-MAGE-D1 complex
LIG_PALB2_WD40_1,GO:0003677,DNA binding
LIG_PALB2_WD40_1,GO:0000724,double-strand break repair via homologous recombination
LIG_PALB2_WD40_1,GO:0005634,nucleus
LIG_PALB2_WD40_1,GO:0005515,protein binding
LIG_PALB2_WD40_1,GO:0006974,Response to DNA damage stimulus
LIG_PAM2_1,GO:0005829,cytosol
LIG_PAM2_1,GO:0017148,negative regulation of translation
LIG_PAM2_1,GO:0000288,"nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay"
LIG_PAM2_1,GO:0045727,positive regulation of translation
